user_id,current_role,years_experience,industry,skills,education_level,next_role,skills_to_learn,current_salary_LPA,predicted_salary_LPA
U4482,Desktop Support Engineer,15,Telecom,,Bachelors,Technical Support Engineer,"Cloud, Java, Kubernetes, Machine Learning, Node.js",62.1,73.52
U9028,Desktop Support Engineer,3,Healthcare,,Bachelors,Technical Support Engineer,"Cloud, Kubernetes, React, SQL, Testing",7.9,9.52
U9490,Desktop Support Engineer,6,Technology,,Masters,IT Support Specialist,"Cloud, Docker, Node.js, React, Security",21.7,27.12
U6793,Desktop Support Engineer,8,Retail,,PhD,IT Support Specialist,"DevOps, Docker, Linux, SQL, Testing",30.3,33.96
U6972,Desktop Support Engineer,7,Healthcare,,Bachelors,IT Support Specialist,"DevOps, Node.js, Python, SQL, Testing",16.5,18.34
U6158,Desktop Support Engineer,13,Finance,,Bachelors,Technical Support Engineer,"Data Structures, Node.js, React, SQL, Security",14.8,16.97
U8897,Desktop Support Engineer,13,Healthcare,,Masters,System Support Engineer,"Cloud, Data Structures, Machine Learning, React, SQL",30.9,34.45
U4056,Desktop Support Engineer,3,Education,,Masters,Technical Support Engineer,"Data Structures, Docker, Kubernetes, Node.js, React",33.3,38.83
U8777,Desktop Support Engineer,14,Technology,,Masters,Help Desk Technician,"Docker, Node.js, Python, React, Security",68.9,77.22
U4578,Desktop Support Engineer,0,Retail,,Bachelors,Help Desk Technician,"Customer Service, Networking Basics, Operating Systems",3.05,3.43
U9732,Desktop Support Engineer,3,Retail,,Masters,IT Support Specialist,"Kubernetes, Machine Learning, Python, SQL, Security",5.2,6.44
U7456,Desktop Support Engineer,7,Technology,,Masters,Technical Support Engineer,"Docker, Kubernetes, React, SQL, Testing",20.4,25.5
U2826,Desktop Support Engineer,1,Technology,,Masters,System Support Engineer,"DevOps, Docker, Kubernetes, Node.js, Security",18.2,22.75
U9015,Desktop Support Engineer,8,Finance,,Masters,System Support Engineer,"Data Structures, DevOps, Java, Machine Learning, Python",13.1,15.57
U9482,Desktop Support Engineer,9,Retail,,Bachelors,Help Desk Technician,"Cloud, DevOps, Kubernetes, React, Security",36.6,41.18
U2428,Desktop Support Engineer,15,Technology,,Masters,Help Desk Technician,"Docker, Java, Kubernetes, Machine Learning, Testing",30.9,36.46
U6593,Desktop Support Engineer,12,Retail,,Bachelors,System Support Engineer,"Data Structures, DevOps, Docker, Kubernetes, React",47.9,59.25
U9648,Desktop Support Engineer,14,Finance,,Masters,Technical Support Engineer,"Cloud, Kubernetes, Linux, Node.js, SQL",40.3,48.97
U4918,Desktop Support Engineer,10,Finance,,Masters,Technical Support Engineer,"DevOps, Kubernetes, Node.js, React, Testing",47.5,55.92
U9534,Desktop Support Engineer,7,Retail,,Bachelors,IT Support Specialist,"Kubernetes, Linux, Node.js, Python, SQL",30.3,35.52
U9274,Desktop Support Engineer,5,Automotive,,Masters,Technical Support Engineer,"Data Structures, DevOps, Docker, Python, SQL",11.7,13.54
U8001,Desktop Support Engineer,5,Education,,Bachelors,System Support Engineer,"Data Structures, Java, Node.js, Python, Security",34.7,42.56
U9393,Desktop Support Engineer,13,Finance,,Masters,IT Support Specialist,"Cloud, DevOps, Docker, Python, React",40.9,48.76
U5665,Desktop Support Engineer,0,Technology,,PhD,System Support Engineer,"Customer Service, Networking Basics, Operating Systems",4.55,5.21
U2928,Desktop Support Engineer,3,Finance,,Masters,Help Desk Technician,"Cloud, Data Structures, DevOps, Machine Learning, Node.js",5.0,5.81
U9507,Desktop Support Engineer,0,Finance,,Masters,Technical Support Engineer,"Customer Service, Networking Basics, Operating Systems",5.46,6.78
U4275,Desktop Support Engineer,1,Healthcare,,Bachelors,System Support Engineer,"Linux, Machine Learning, Python, React, Security",6.4,7.88
U3034,Desktop Support Engineer,3,Retail,,Masters,Help Desk Technician,"Data Structures, Docker, Python, React, Testing",21.0,25.89
U4587,Desktop Support Engineer,2,Telecom,,PhD,System Support Engineer,"Data Structures, Docker, Kubernetes, React, SQL",27.2,32.61
U1480,Desktop Support Engineer,0,Healthcare,,Bachelors,System Support Engineer,"Customer Service, Networking Basics, Operating Systems",3.11,3.88
U1421,Desktop Support Engineer,10,Education,,Bachelors,Technical Support Engineer,"Cloud, Docker, Java, React, SQL",43.4,50.83
U5787,Desktop Support Engineer,8,Automotive,,Bachelors,IT Support Specialist,"Data Structures, DevOps, Docker, SQL, Security",12.4,15.28
U9656,Desktop Support Engineer,6,Education,,Bachelors,IT Support Specialist,"Cloud, Linux, React, SQL, Testing",32.0,36.46
U9457,Desktop Support Engineer,7,Healthcare,,Masters,Help Desk Technician,"Data Structures, DevOps, Docker, Security, Testing",39.2,44.92
U6364,Desktop Support Engineer,9,Retail,,Bachelors,IT Support Specialist,"Data Structures, Java, Machine Learning, Python, React",6.6,7.32
U8153,Desktop Support Engineer,1,Finance,,Masters,System Support Engineer,"Data Structures, DevOps, Docker, Linux, Node.js",27.1,33.79
U6982,Desktop Support Engineer,0,Technology,,Bachelors,Help Desk Technician,"Customer Service, Networking Basics, Operating Systems",6.21,7.76
U9409,Desktop Support Engineer,13,Healthcare,,Bachelors,System Support Engineer,"Docker, Machine Learning, Python, SQL, Testing",64.8,77.05
U7351,QA Engineer,4,Technology,"Automation, Bug Tracking",Masters,Test Architect,"Cloud, Data Structures, Java, Linux, Security",37.6,47.0
U1498,QA Engineer,13,Telecom,Automation,Masters,Performance Tester,"Data Structures, DevOps, Kubernetes, Linux, React",22.1,27.28
U6446,QA Engineer,1,Telecom,"Automation, Bug Tracking",Bachelors,Manual Test Engineer,"Cloud, Data Structures, Docker, Kubernetes, Security",20.2,25.23
U6449,QA Engineer,9,Technology,Bug Tracking,Bachelors,Performance Tester,"Cloud, Data Structures, Java, Kubernetes, React",26.2,31.27
U8324,QA Engineer,4,Automotive,"Bug Tracking, JIRA",Bachelors,Test Architect,"Cloud, Data Structures, Java, Machine Learning, Testing",29.5,33.25
U4552,QA Engineer,8,Retail,"Automation, Bug Tracking",Bachelors,Test Architect,"Java, Kubernetes, Machine Learning, SQL, Testing",13.3,15.43
U9084,QA Engineer,15,Telecom,"Automation, JIRA",Bachelors,Performance Tester,"Java, Node.js, Python, Security, Testing",35.8,44.47
U5344,QA Engineer,1,Retail,Automation,Bachelors,Manual Test Engineer,"Data Structures, Kubernetes, Python, SQL, Testing",17.7,21.29
U3523,QA Engineer,5,Telecom,"Bug Tracking, JIRA",Bachelors,SDET (Software Development Engineer in Test),"Java, Linux, Node.js, SQL, Security",31.7,39.21
U5317,QA Engineer,12,Telecom,"JIRA, Selenium, Test Cases",Bachelors,SDET (Software Development Engineer in Test),"Docker, Kubernetes, SQL, Security, Testing",30.9,37.72
U8908,QA Engineer,14,Automotive,"Automation, Test Cases, Bug Tracking",Bachelors,Performance Tester,"Docker, Java, Node.js, React, Security",24.9,28.88
U2691,QA Engineer,7,Healthcare,"Test Cases, Automation, Selenium",Masters,Performance Tester,"Docker, Java, Linux, Node.js, React",39.2,45.54
U6786,QA Engineer,2,Education,"Automation, Bug Tracking",Bachelors,Performance Tester,"Data Structures, Kubernetes, Machine Learning, React, SQL",28.6,32.57
U7111,QA Engineer,13,Finance,"Bug Tracking, Test Cases, JIRA, Automation",PhD,Test Architect,"Cloud, Java, Node.js, Python, React",57.8,69.64
U1491,QA Engineer,8,Technology,Selenium,Bachelors,Automation Test Engineer,"DevOps, Docker, Java, Kubernetes, React",9.4,11.51
U6400,QA Engineer,14,Automotive,"Selenium, Automation, JIRA",Masters,Test Architect,"Linux, Python, React, SQL, Testing",68.0,74.98
U1757,QA Engineer,0,Telecom,"Test Cases, JIRA",Bachelors,Performance Tester,"Customer Service, Networking Basics, Operating Systems",6.47,7.74
U1547,QA Engineer,0,Automotive,Selenium,Bachelors,Manual Test Engineer,"Customer Service, Networking Basics, Operating Systems",3.94,4.53
U1716,QA Engineer,7,Education,"JIRA, Test Cases, Selenium, Bug Tracking",Bachelors,Performance Tester,"Cloud, Linux, Python, SQL, Security",38.8,44.19
U8101,QA Engineer,2,Telecom,"Selenium, JIRA",Bachelors,Performance Tester,"Cloud, Data Structures, DevOps, Node.js, SQL",5.1,6.14
U9499,QA Engineer,8,Automotive,"Selenium, Bug Tracking",Masters,Test Architect,"Data Structures, Java, Kubernetes, React, Testing",53.9,65.11
U7753,QA Engineer,6,Automotive,"JIRA, Automation, Bug Tracking",Masters,Automation Test Engineer,"Data Structures, DevOps, Docker, Node.js, React",8.5,9.93
U5898,QA Engineer,15,Technology,"JIRA, Automation, Bug Tracking, Selenium",Masters,Performance Tester,"Data Structures, DevOps, Kubernetes, Security, Testing",15.4,17.7
U3439,QA Engineer,8,Healthcare,"Automation, Bug Tracking, JIRA",Bachelors,Performance Tester,"Data Structures, Docker, Kubernetes, Machine Learning, Python",15.6,19.23
U9108,QA Engineer,0,Telecom,"Selenium, Automation",Bachelors,SDET (Software Development Engineer in Test),"Customer Service, Networking Basics, Operating Systems",4.28,4.71
U8268,QA Engineer,5,Retail,"JIRA, Automation, Selenium",Masters,Test Architect,"Docker, Machine Learning, Node.js, React, SQL",37.8,42.2
U6012,QA Engineer,6,Automotive,"Bug Tracking, Automation, JIRA",Bachelors,Performance Tester,"Java, Machine Learning, Node.js, Python, React",28.3,32.3
U7608,QA Engineer,14,Automotive,"JIRA, Selenium, Bug Tracking",Masters,Test Architect,"DevOps, Docker, Java, Node.js, React",22.0,24.51
U7144,QA Engineer,2,Technology,"Automation, Selenium, Test Cases",PhD,Test Architect,"Java, Machine Learning, Python, React, Security",7.9,8.8
U3279,QA Engineer,0,Healthcare,"Test Cases, Selenium",Bachelors,Automation Test Engineer,"Customer Service, Networking Basics, Operating Systems",6.82,8.43
U1859,QA Engineer,14,Telecom,"Bug Tracking, Automation, JIRA",Masters,Test Architect,"DevOps, Node.js, Python, SQL, Testing",22.8,27.88
U9432,QA Engineer,14,Technology,"JIRA, Automation, Selenium",PhD,Performance Tester,"Cloud, Data Structures, DevOps, Kubernetes, Node.js",70.2,78.94
U6401,QA Engineer,13,Education,"Automation, Test Cases",Masters,Test Architect,"Cloud, DevOps, Linux, React, Security",28.6,33.35
U9231,QA Engineer,15,Healthcare,,PhD,Automation Test Engineer,"Data Structures, Docker, Kubernetes, SQL, Security",44.9,55.73
U8847,QA Engineer,9,Retail,Test Cases,PhD,Manual Test Engineer,"Data Structures, DevOps, Kubernetes, Linux, Machine Learning",55.9,64.02
U1596,QA Engineer,2,Telecom,"Automation, JIRA, Test Cases",PhD,Test Architect,"Cloud, DevOps, Java, Node.js, Python",21.2,23.93
U1693,QA Engineer,14,Education,"Automation, Test Cases, Bug Tracking",PhD,SDET (Software Development Engineer in Test),"Cloud, Data Structures, Linux, React, Testing",11.5,14.23
U7040,QA Engineer,3,Finance,"Test Cases, JIRA, Bug Tracking",Bachelors,Automation Test Engineer,"Linux, Machine Learning, Node.js, SQL, Testing",5.1,6.08
U6575,QA Engineer,4,Healthcare,"Test Cases, Automation",Bachelors,SDET (Software Development Engineer in Test),"Data Structures, DevOps, Machine Learning, SQL, Testing",40.7,45.22
U9903,QA Engineer,9,Technology,"Test Cases, JIRA, Bug Tracking, Automation",Masters,Manual Test Engineer,"Data Structures, Linux, Node.js, Python, Testing",38.6,42.87
U9027,QA Engineer,9,Telecom,"Bug Tracking, JIRA",Bachelors,Manual Test Engineer,"Cloud, Docker, Machine Learning, Node.js, SQL",53.7,61.91
U1664,QA Engineer,10,Education,"Bug Tracking, JIRA, Automation, Selenium",Bachelors,Manual Test Engineer,"DevOps, Java, React, SQL, Security",18.6,20.62
U9662,QA Engineer,14,Finance,"Selenium, Bug Tracking, Test Cases",Masters,Automation Test Engineer,"Data Structures, DevOps, Java, Python, React",66.6,78.34
U3174,QA Engineer,1,Healthcare,Automation,PhD,Manual Test Engineer,"Data Structures, Linux, Machine Learning, React, SQL",22.6,27.77
U6186,QA Engineer,14,Telecom,"Bug Tracking, Selenium",Bachelors,SDET (Software Development Engineer in Test),"Kubernetes, Linux, Node.js, SQL, Testing",31.5,35.39
U4618,QA Engineer,13,Finance,"Automation, Selenium, JIRA",Masters,Automation Test Engineer,"Cloud, Java, Linux, React, SQL",50.1,62.62
U5710,QA Engineer,0,Healthcare,"Selenium, Bug Tracking, JIRA",Masters,SDET (Software Development Engineer in Test),"Customer Service, Networking Basics, Operating Systems",5.94,7.14
U5027,QA Engineer,14,Retail,"Test Cases, Automation",Bachelors,SDET (Software Development Engineer in Test),"Cloud, Docker, Kubernetes, Machine Learning, Testing",58.1,66.95
U6757,QA Engineer,14,Finance,"Automation, JIRA, Test Cases",Masters,Manual Test Engineer,"DevOps, Kubernetes, Linux, SQL, Testing",61.1,76.38
U9358,QA Engineer,4,Healthcare,"JIRA, Selenium",Masters,Automation Test Engineer,"Cloud, DevOps, Java, Linux, Testing",28.9,35.1
U8485,QA Engineer,15,Education,"Automation, Bug Tracking",Bachelors,Manual Test Engineer,"DevOps, Machine Learning, React, SQL, Security",30.1,36.06
U6145,QA Engineer,13,Education,"JIRA, Selenium",Masters,Manual Test Engineer,"DevOps, Docker, Kubernetes, SQL, Security",7.7,8.62
U8575,QA Engineer,0,Finance,"Selenium, JIRA",Bachelors,SDET (Software Development Engineer in Test),"Customer Service, Networking Basics, Operating Systems",3.01,3.67
U3952,QA Engineer,9,Telecom,"Test Cases, JIRA",Bachelors,Manual Test Engineer,"Docker, Java, Python, React, SQL",8.3,10.01
U9679,QA Engineer,6,Automotive,"JIRA, Selenium",Bachelors,Manual Test Engineer,"DevOps, Docker, Kubernetes, Python, SQL",28.4,31.44
U4085,QA Engineer,8,Telecom,Selenium,Masters,Performance Tester,"DevOps, Docker, React, Security, Testing",51.0,58.17
U5342,QA Engineer,5,Retail,"JIRA, Selenium, Test Cases, Bug Tracking",Bachelors,Automation Test Engineer,"Linux, Python, React, SQL, Security",35.5,42.28
U2127,QA Engineer,6,Education,"Test Cases, Selenium",Bachelors,Automation Test Engineer,"Data Structures, DevOps, Docker, Node.js, SQL",35.3,41.32
U4626,QA Engineer,13,Healthcare,"Automation, Selenium, Bug Tracking",Bachelors,Test Architect,"DevOps, Java, Linux, Python, Security",68.3,83.37
U6172,QA Engineer,2,Retail,"JIRA, Test Cases",Bachelors,Performance Tester,"Cloud, Java, Linux, Node.js, React",23.8,27.77
U2958,QA Engineer,11,Technology,"Automation, JIRA, Selenium",Bachelors,Test Architect,"Java, Kubernetes, Node.js, Python, Security",44.4,51.83
U8576,QA Engineer,6,Technology,Selenium,Masters,Automation Test Engineer,"DevOps, Node.js, React, SQL, Security",22.0,27.5
U4476,QA Engineer,14,Healthcare,"Selenium, Test Cases, Bug Tracking",Bachelors,Test Architect,"Docker, Java, Linux, Python, React",12.5,14.94
U7202,QA Engineer,5,Education,"JIRA, Automation",Bachelors,SDET (Software Development Engineer in Test),"Data Structures, Kubernetes, Node.js, React, SQL",13.2,15.09
U1500,QA Engineer,7,Finance,"Selenium, Test Cases, JIRA",Bachelors,Manual Test Engineer,"Cloud, DevOps, Docker, React, Testing",36.3,40.75
U5052,QA Engineer,9,Education,"Test Cases, JIRA",Bachelors,SDET (Software Development Engineer in Test),"Java, Kubernetes, Linux, Node.js, Python",27.4,34.25
U5914,QA Engineer,0,Education,"JIRA, Automation",Masters,Automation Test Engineer,"Customer Service, Networking Basics, Operating Systems",6.0,7.26
U8652,QA Engineer,10,Retail,"Automation, Bug Tracking",Bachelors,Performance Tester,"Data Structures, Java, Linux, Node.js, Testing",50.8,62.86
U9814,QA Engineer,0,Healthcare,"Selenium, Automation, JIRA, Test Cases",Bachelors,Automation Test Engineer,"Customer Service, Networking Basics, Operating Systems",5.63,6.78
U1427,QA Engineer,3,Retail,"Bug Tracking, Test Cases, Automation",Masters,Automation Test Engineer,"Docker, Java, Linux, Python, React",18.9,21.76
U4609,QA Engineer,5,Telecom,"Test Cases, Automation, Selenium",Bachelors,Automation Test Engineer,"Cloud, DevOps, Java, Node.js, Python",13.3,14.7
U1802,QA Engineer,6,Healthcare,"Test Cases, Automation, Selenium",Masters,Test Architect,"Data Structures, Docker, Java, Kubernetes, Security",45.1,52.31
U8617,QA Engineer,15,Healthcare,"Bug Tracking, Automation, Selenium",Bachelors,Automation Test Engineer,"Java, Kubernetes, Machine Learning, Node.js, Security",43.4,52.59
U2647,QA Engineer,14,Automotive,"Test Cases, Automation",Masters,Performance Tester,"Cloud, Data Structures, DevOps, Kubernetes, Machine Learning",27.1,31.74
U4314,QA Engineer,3,Telecom,"Automation, JIRA, Selenium",Bachelors,Automation Test Engineer,"Machine Learning, Python, React, SQL, Testing",18.0,21.71
U4353,QA Engineer,0,Healthcare,"Test Cases, Bug Tracking, Selenium",PhD,Manual Test Engineer,"Customer Service, Networking Basics, Operating Systems",5.1,5.73
U1735,QA Engineer,11,Telecom,Automation,PhD,Performance Tester,"Java, Kubernetes, Machine Learning, Python, SQL",10.6,11.8
U8747,QA Engineer,0,Finance,"Test Cases, Bug Tracking",Masters,Performance Tester,"Customer Service, Networking Basics, Operating Systems",6.68,7.61
U5294,QA Engineer,0,Finance,"Test Cases, Bug Tracking, Selenium",PhD,Performance Tester,"Customer Service, Networking Basics, Operating Systems",3.92,4.59
U4541,QA Engineer,3,Retail,"JIRA, Bug Tracking, Automation",Masters,Performance Tester,"Data Structures, DevOps, Docker, Python, SQL",28.3,35.19
